Environment activated: /hpchome/giorgio24/Log-Anomaly-Detection-via-LLMs/conda_venv
Starting fine tuning BERT model..
Loaded data..
Prepared datasets..
Tokenized data..
Loaded BERT..
12.1
<function is_available at 0x7f295c9b87c0>
Using device: cuda
Starting training BERT..
{'loss': 0.3342, 'grad_norm': 1.814407467842102, 'learning_rate': 9.999652210204154e-06, 'epoch': 0.0}
{'loss': 0.0002, 'grad_norm': 0.001545410486869514, 'learning_rate': 9.921886411852676e-06, 'epoch': 0.08}
{'loss': 0.0002, 'grad_norm': 0.015099676325917244, 'learning_rate': 9.92153862205683e-06, 'epoch': 0.08}
{'loss': 0.052, 'grad_norm': 0.008261523209512234, 'learning_rate': 9.921190832260982e-06, 'epoch': 0.08}
{'loss': 0.0536, 'grad_norm': 0.18524052202701569, 'learning_rate': 9.920843042465135e-06, 'epoch': 0.08}
{'loss': 0.0316, 'grad_norm': 0.03590913489460945, 'learning_rate': 9.920495252669288e-06, 'epoch': 0.08}
{'loss': 0.001, 'grad_norm': 0.046365492045879364, 'learning_rate': 9.920147462873441e-06, 'epoch': 0.08}
{'loss': 0.0003, 'grad_norm': 0.011596769094467163, 'learning_rate': 9.919799673077593e-06, 'epoch': 0.08}
{'loss': 0.0003, 'grad_norm': 0.0032104160636663437, 'learning_rate': 9.919451883281746e-06, 'epoch': 0.08}
{'loss': 0.0021, 'grad_norm': 0.005203898064792156, 'learning_rate': 9.919104093485899e-06, 'epoch': 0.08}
{'loss': 0.0005, 'grad_norm': 0.006147870793938637, 'learning_rate': 9.91875630369005e-06, 'epoch': 0.08}
{'loss': 0.0002, 'grad_norm': 0.024280989542603493, 'learning_rate': 9.918408513894203e-06, 'epoch': 0.08}
{'loss': 0.0228, 'grad_norm': 50.60627365112305, 'learning_rate': 9.918060724098356e-06, 'epoch': 0.08}
{'loss': 0.0026, 'grad_norm': 0.0020866820123046637, 'learning_rate': 9.917712934302507e-06, 'epoch': 0.08}
{'loss': 0.0001, 'grad_norm': 0.006825858261436224, 'learning_rate': 9.91736514450666e-06, 'epoch': 0.08}
{'loss': 0.0001, 'grad_norm': 0.0021490962244570255, 'learning_rate': 9.917017354710813e-06, 'epoch': 0.08}
{'loss': 0.0001, 'grad_norm': 0.0015650453278794885, 'learning_rate': 9.916669564914966e-06, 'epoch': 0.08}
{'loss': 0.0001, 'grad_norm': 0.0018238626653328538, 'learning_rate': 9.91632177511912e-06, 'epoch': 0.08}
{'loss': 0.0001, 'grad_norm': 0.0019927837420254946, 'learning_rate': 9.915973985323272e-06, 'epoch': 0.08}
{'loss': 0.0001, 'grad_norm': 0.00162993383128196, 'learning_rate': 9.915626195527424e-06, 'epoch': 0.08}
{'loss': 0.0001, 'grad_norm': 0.0016088729025796056, 'learning_rate': 9.915278405731577e-06, 'epoch': 0.08}
{'loss': 0.0389, 'grad_norm': 0.0014985332963988185, 'learning_rate': 9.91493061593573e-06, 'epoch': 0.09}
{'loss': 0.0004, 'grad_norm': 0.00182239746209234, 'learning_rate': 9.91458282613988e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.02562428079545498, 'learning_rate': 9.914235036344034e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.0021798466332256794, 'learning_rate': 9.913887246548187e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.0023350303526967764, 'learning_rate': 9.91353945675234e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.0017943448619917035, 'learning_rate': 9.913191666956493e-06, 'epoch': 0.09}
{'loss': 0.0003, 'grad_norm': 0.0019209760939702392, 'learning_rate': 9.912843877160646e-06, 'epoch': 0.09}
{'loss': 0.0001, 'grad_norm': 0.019456494599580765, 'learning_rate': 9.912496087364799e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.006098336540162563, 'learning_rate': 9.91214829756895e-06, 'epoch': 0.09}
{'loss': 0.0001, 'grad_norm': 0.001832229900173843, 'learning_rate': 9.911800507773103e-06, 'epoch': 0.09}
{'loss': 0.0003, 'grad_norm': 0.08832267671823502, 'learning_rate': 9.911452717977256e-06, 'epoch': 0.09}
{'loss': 0.0251, 'grad_norm': 0.0018991162069141865, 'learning_rate': 9.911104928181407e-06, 'epoch': 0.09}
{'loss': 0.033, 'grad_norm': 0.1790546029806137, 'learning_rate': 9.91075713838556e-06, 'epoch': 0.09}
{'loss': 0.0025, 'grad_norm': 0.0027837110683321953, 'learning_rate': 9.910409348589713e-06, 'epoch': 0.09}
{'loss': 0.0001, 'grad_norm': 0.0035193099174648523, 'learning_rate': 9.910061558793865e-06, 'epoch': 0.09}
{'loss': 0.0013, 'grad_norm': 0.01777755096554756, 'learning_rate': 9.909713768998018e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.001677597058005631, 'learning_rate': 9.90936597920217e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.04218826815485954, 'learning_rate': 9.909018189406324e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.013875472359359264, 'learning_rate': 9.908670399610477e-06, 'epoch': 0.09}
{'loss': 0.0001, 'grad_norm': 0.0014239089796319604, 'learning_rate': 9.90832260981463e-06, 'epoch': 0.09}
{'loss': 0.0285, 'grad_norm': 0.006774914916604757, 'learning_rate': 9.907974820018783e-06, 'epoch': 0.09}
{'loss': 0.0001, 'grad_norm': 0.0019148057326674461, 'learning_rate': 9.907627030222934e-06, 'epoch': 0.09}
{'loss': 0.0001, 'grad_norm': 0.01360646914690733, 'learning_rate': 9.907279240427087e-06, 'epoch': 0.09}
{'loss': 0.036, 'grad_norm': 0.0012889181962236762, 'learning_rate': 9.90693145063124e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.0029916707426309586, 'learning_rate': 9.906583660835391e-06, 'epoch': 0.09}
{'loss': 0.0003, 'grad_norm': 0.0012309268349781632, 'learning_rate': 9.906235871039544e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.0024480156134814024, 'learning_rate': 9.905888081243697e-06, 'epoch': 0.09}
{'loss': 0.0002, 'grad_norm': 0.0011712659616023302, 'learning_rate': 9.90554029144785e-06, 'epoch': 0.09}
{'loss': 0.0001, 'grad_norm': 0.0014204652979969978, 'learning_rate': 9.905192501652003e-06, 'epoch': 0.09}
{'loss': 0.0003, 'grad_norm': 0.0020871739834547043, 'learning_rate': 9.904844711856156e-06, 'epoch': 0.1}
{'loss': 0.0003, 'grad_norm': 0.001240662531927228, 'learning_rate': 9.904496922060307e-06, 'epoch': 0.1}
{'loss': 0.0246, 'grad_norm': 0.0019213255727663636, 'learning_rate': 9.90414913226446e-06, 'epoch': 0.1}
{'loss': 0.0004, 'grad_norm': 0.0012131198309361935, 'learning_rate': 9.903801342468613e-06, 'epoch': 0.1}
{'loss': 0.0105, 'grad_norm': 0.0016404163325205445, 'learning_rate': 9.903453552672765e-06, 'epoch': 0.1}
{'loss': 0.0006, 'grad_norm': 0.012384161353111267, 'learning_rate': 9.903105762876918e-06, 'epoch': 0.1}
{'loss': 0.0001, 'grad_norm': 0.0011462803231552243, 'learning_rate': 9.90275797308107e-06, 'epoch': 0.1}
{'loss': 0.0002, 'grad_norm': 0.0012338344240561128, 'learning_rate': 9.902410183285224e-06, 'epoch': 0.1}
{'loss': 0.0001, 'grad_norm': 0.002045174827799201, 'learning_rate': 9.902062393489375e-06, 'epoch': 0.1}
{'loss': 0.0001, 'grad_norm': 0.0011341178324073553, 'learning_rate': 9.901714603693528e-06, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': 0.0011327472748234868, 'learning_rate': 9.90136681389768e-06, 'epoch': 0.1}
{'loss': 0.0001, 'grad_norm': 0.0011394969187676907, 'learning_rate': 9.901019024101834e-06, 'epoch': 0.1}
{'loss': 0.0558, 'grad_norm': 0.0018731318414211273, 'learning_rate': 9.900671234305987e-06, 'epoch': 0.1}
{'loss': 0.0003, 'grad_norm': 0.01321097370237112, 'learning_rate': 9.90032344451014e-06, 'epoch': 0.1}
{'loss': 0.0004, 'grad_norm': 0.029035184532403946, 'learning_rate': 9.899975654714291e-06, 'epoch': 0.1}
{'loss': 0.0003, 'grad_norm': 0.011934504844248295, 'learning_rate': 9.899627864918444e-06, 'epoch': 0.1}
{'loss': 0.0002, 'grad_norm': 0.004225515760481358, 'learning_rate': 9.899280075122597e-06, 'epoch': 0.1}
{'loss': 0.0002, 'grad_norm': 0.011289144866168499, 'learning_rate': 9.898932285326748e-06, 'epoch': 0.1}
{'loss': 0.0351, 'grad_norm': 0.0015760310925543308, 'learning_rate': 9.898584495530901e-06, 'epoch': 0.1}
{'loss': 0.0002, 'grad_norm': 0.0014981202548369765, 'learning_rate': 9.898236705735054e-06, 'epoch': 0.1}
{'loss': 0.0004, 'grad_norm': 0.0011580390855669975, 'learning_rate': 9.897888915939207e-06, 'epoch': 0.1}
{'loss': 0.0004, 'grad_norm': 0.0016981554217636585, 'learning_rate': 9.89754112614336e-06, 'epoch': 0.1}
{'loss': 0.0002, 'grad_norm': 0.002570547629147768, 'learning_rate': 9.897193336347513e-06, 'epoch': 0.1}
{'loss': 0.0001, 'grad_norm': 0.008066928014159203, 'learning_rate': 9.896845546551666e-06, 'epoch': 0.1}
{'loss': 0.0001, 'grad_norm': 0.012615656480193138, 'learning_rate': 9.896497756755818e-06, 'epoch': 0.1}
{'loss': 0.0001, 'grad_norm': 0.0030203796923160553, 'learning_rate': 9.89614996695997e-06, 'epoch': 0.1}
{'loss': 0.0002, 'grad_norm': 0.013001063838601112, 'learning_rate': 9.895802177164124e-06, 'epoch': 0.1}
{'loss': 0.0002, 'grad_norm': 0.0012523256009444594, 'learning_rate': 9.895454387368275e-06, 'epoch': 0.1}
{'loss': 0.0002, 'grad_norm': 0.01092439889907837, 'learning_rate': 9.895106597572428e-06, 'epoch': 0.11}
{'loss': 0.0002, 'grad_norm': 0.0037121621426194906, 'learning_rate': 9.894758807776581e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.002510195132344961, 'learning_rate': 9.894411017980732e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.006883568130433559, 'learning_rate': 9.894063228184885e-06, 'epoch': 0.11}
{'loss': 0.0508, 'grad_norm': 0.15605060756206512, 'learning_rate': 9.893715438389038e-06, 'epoch': 0.11}
{'loss': 0.0002, 'grad_norm': 0.0032935691997408867, 'learning_rate': 9.893367648593191e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0077750468626618385, 'learning_rate': 9.893019858797344e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0014291713014245033, 'learning_rate': 9.892672069001497e-06, 'epoch': 0.11}
{'loss': 0.0322, 'grad_norm': 0.0011279289610683918, 'learning_rate': 9.892324279205648e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0010458226315677166, 'learning_rate': 9.891976489409801e-06, 'epoch': 0.11}
{'loss': 0.0004, 'grad_norm': 0.017803475260734558, 'learning_rate': 9.891628699613954e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0009513598633930087, 'learning_rate': 9.891280909818107e-06, 'epoch': 0.11}
{'loss': 0.0002, 'grad_norm': 0.0009909291984513402, 'learning_rate': 9.890933120022259e-06, 'epoch': 0.11}
{'loss': 0.0002, 'grad_norm': 0.0008985344902612269, 'learning_rate': 9.890585330226412e-06, 'epoch': 0.11}
{'loss': 0.0002, 'grad_norm': 0.001377474400214851, 'learning_rate': 9.890237540430565e-06, 'epoch': 0.11}
{'loss': 0.0002, 'grad_norm': 0.0009664291283115745, 'learning_rate': 9.889889750634718e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0009425323223695159, 'learning_rate': 9.88954196083887e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0008821359369903803, 'learning_rate': 9.889194171043024e-06, 'epoch': 0.11}
{'loss': 0.0002, 'grad_norm': 0.0010214829817414284, 'learning_rate': 9.888846381247175e-06, 'epoch': 0.11}
{'loss': 0.0002, 'grad_norm': 0.12422669678926468, 'learning_rate': 9.888498591451328e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0009244071552529931, 'learning_rate': 9.888150801655481e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.009257170371711254, 'learning_rate': 9.887803011859632e-06, 'epoch': 0.11}
{'loss': 0.0002, 'grad_norm': 0.0007754084654152393, 'learning_rate': 9.887455222063785e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.09387792646884918, 'learning_rate': 9.887107432267938e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0007223912398330867, 'learning_rate': 9.88675964247209e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.010372903198003769, 'learning_rate': 9.886411852676242e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0007731962250545621, 'learning_rate': 9.886064062880395e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0007358393631875515, 'learning_rate': 9.885716273084548e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0008475019130855799, 'learning_rate': 9.885368483288701e-06, 'epoch': 0.11}
{'loss': 0.0001, 'grad_norm': 0.0007953897002153099, 'learning_rate': 9.885020693492854e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.016941290348768234, 'learning_rate': 9.884672903697007e-06, 'epoch': 0.12}
{'loss': 0.0, 'grad_norm': 0.0007192753837443888, 'learning_rate': 9.884325113901159e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.014847515150904655, 'learning_rate': 9.883977324105312e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.004837205167859793, 'learning_rate': 9.883629534309465e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.0007683326257392764, 'learning_rate': 9.883281744513616e-06, 'epoch': 0.12}
{'loss': 0.0621, 'grad_norm': 0.00403707567602396, 'learning_rate': 9.882933954717769e-06, 'epoch': 0.12}
{'loss': 0.0002, 'grad_norm': 0.012140271253883839, 'learning_rate': 9.882586164921922e-06, 'epoch': 0.12}
{'loss': 0.0002, 'grad_norm': 0.004877423867583275, 'learning_rate': 9.882238375126075e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.006825622636824846, 'learning_rate': 9.881890585330228e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.002156394300982356, 'learning_rate': 9.881542795534381e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.006727249827235937, 'learning_rate': 9.881195005738532e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.014095831662416458, 'learning_rate': 9.880847215942685e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.000905931752640754, 'learning_rate': 9.880499426146838e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.0009309500455856323, 'learning_rate': 9.88015163635099e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.003719405736774206, 'learning_rate': 9.879803846555142e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.0008167648920789361, 'learning_rate': 9.879456056759295e-06, 'epoch': 0.12}
{'loss': 0.0396, 'grad_norm': 0.0008241381729021668, 'learning_rate': 9.879108266963448e-06, 'epoch': 0.12}
{'loss': 0.0002, 'grad_norm': 0.07966606318950653, 'learning_rate': 9.8787604771676e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.0014074333012104034, 'learning_rate': 9.878412687371753e-06, 'epoch': 0.12}
{'loss': 0.0002, 'grad_norm': 0.001052737352438271, 'learning_rate': 9.878064897575906e-06, 'epoch': 0.12}
{'loss': 0.0002, 'grad_norm': 0.0009451861260458827, 'learning_rate': 9.877717107780059e-06, 'epoch': 0.12}
{'loss': 0.0004, 'grad_norm': 0.018084295094013214, 'learning_rate': 9.877369317984212e-06, 'epoch': 0.12}
{'loss': 0.0002, 'grad_norm': 0.009543927386403084, 'learning_rate': 9.877021528188365e-06, 'epoch': 0.12}
{'loss': 0.0002, 'grad_norm': 0.019428256899118423, 'learning_rate': 9.876673738392516e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.00836390070617199, 'learning_rate': 9.876325948596669e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.0006635753670707345, 'learning_rate': 9.875978158800822e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.0007668711477890611, 'learning_rate': 9.875630369004973e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.0008053858764469624, 'learning_rate': 9.875282579209126e-06, 'epoch': 0.12}
{'loss': 0.0001, 'grad_norm': 0.0011353137670084834, 'learning_rate': 9.87493478941328e-06, 'epoch': 0.13}
{'loss': 0.0002, 'grad_norm': 0.0007030672277323902, 'learning_rate': 9.874586999617432e-06, 'epoch': 0.13}
{'loss': 0.0002, 'grad_norm': 0.004331253468990326, 'learning_rate': 9.874239209821585e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.0006985203945077956, 'learning_rate': 9.873891420025738e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.00555644603446126, 'learning_rate': 9.873543630229891e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.001319514005444944, 'learning_rate': 9.873195840434042e-06, 'epoch': 0.13}
{'loss': 0.0315, 'grad_norm': 0.006452515721321106, 'learning_rate': 9.872848050638195e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.0011377353221178055, 'learning_rate': 9.872500260842348e-06, 'epoch': 0.13}
{'loss': 0.0004, 'grad_norm': 0.0007531158626079559, 'learning_rate': 9.8721524710465e-06, 'epoch': 0.13}
{'loss': 0.0002, 'grad_norm': 0.011219281703233719, 'learning_rate': 9.871804681250653e-06, 'epoch': 0.13}
{'loss': 0.0006, 'grad_norm': 0.007897294126451015, 'learning_rate': 9.871456891454806e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.0006741295219399035, 'learning_rate': 9.871109101658957e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.0006374275544658303, 'learning_rate': 9.87076131186311e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.01693173311650753, 'learning_rate': 9.870413522067263e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.00068015226861462, 'learning_rate': 9.870065732271416e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.0005773138836957514, 'learning_rate': 9.869717942475569e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.015519648790359497, 'learning_rate': 9.869370152679722e-06, 'epoch': 0.13}
{'loss': 0.0306, 'grad_norm': 0.0006289432640187442, 'learning_rate': 9.869022362883873e-06, 'epoch': 0.13}
{'loss': 0.0002, 'grad_norm': 0.035462040454149246, 'learning_rate': 9.868674573088026e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.0007236057426780462, 'learning_rate': 9.86832678329218e-06, 'epoch': 0.13}
{'loss': 0.0004, 'grad_norm': 0.042547836899757385, 'learning_rate': 9.867978993496332e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.0006060954183340073, 'learning_rate': 9.867631203700484e-06, 'epoch': 0.13}
{'loss': 0.0002, 'grad_norm': 0.0005723540089093149, 'learning_rate': 9.867283413904637e-06, 'epoch': 0.13}
{'loss': 0.0002, 'grad_norm': 0.0006584179936908185, 'learning_rate': 9.86693562410879e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.0005883260164409876, 'learning_rate': 9.866587834312942e-06, 'epoch': 0.13}
{'loss': 0.0003, 'grad_norm': 0.0005862670950591564, 'learning_rate': 9.866240044517095e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.012557742185890675, 'learning_rate': 9.865892254721248e-06, 'epoch': 0.13}
{'loss': 0.0001, 'grad_norm': 0.000560800195671618, 'learning_rate': 9.8655444649254e-06, 'epoch': 0.13}
{'loss': 0.0002, 'grad_norm': 0.01961340755224228, 'learning_rate': 9.865196675129553e-06, 'epoch': 0.13}
{'loss': 0.0002, 'grad_norm': 0.012229355052113533, 'learning_rate': 9.864848885333706e-06, 'epoch': 0.14}
{'loss': 0.0001, 'grad_norm': 0.0005560005083680153, 'learning_rate': 9.864501095537857e-06, 'epoch': 0.14}
{'loss': 0.045, 'grad_norm': 0.20292605459690094, 'learning_rate': 9.86415330574201e-06, 'epoch': 0.14}
{'loss': 0.0002, 'grad_norm': 0.016835633665323257, 'learning_rate': 9.863805515946163e-06, 'epoch': 0.14}
{'loss': 0.0003, 'grad_norm': 0.007692327257245779, 'learning_rate': 9.863457726150314e-06, 'epoch': 0.14}
{'loss': 0.0001, 'grad_norm': 0.006210440304130316, 'learning_rate': 9.863109936354467e-06, 'epoch': 0.14}
{'loss': 0.0276, 'grad_norm': 2.7169628143310547, 'learning_rate': 9.86276214655862e-06, 'epoch': 0.14}
{'loss': 0.0005, 'grad_norm': 0.002135458169505, 'learning_rate': 9.862414356762773e-06, 'epoch': 0.14}
{'loss': 0.0006, 'grad_norm': 0.0007943931268528104, 'learning_rate': 9.862066566966926e-06, 'epoch': 0.14}
{'loss': 0.0001, 'grad_norm': 0.02220841310918331, 'learning_rate': 9.86171877717108e-06, 'epoch': 0.14}
{'loss': 0.0001, 'grad_norm': 0.00217580609023571, 'learning_rate': 9.861370987375232e-06, 'epoch': 0.14}
{'loss': 0.0324, 'grad_norm': 0.0010261005954816937, 'learning_rate': 9.861023197579384e-06, 'epoch': 0.14}
{'loss': 0.0002, 'grad_norm': 0.0008080790285021067, 'learning_rate': 9.860675407783537e-06, 'epoch': 0.14}
{'loss': 0.0005, 'grad_norm': 3.3432834148406982, 'learning_rate': 9.86032761798769e-06, 'epoch': 0.14}
{'loss': 0.0288, 'grad_norm': 0.0009621129720471799, 'learning_rate': 9.85997982819184e-06, 'epoch': 0.14}
{'loss': 0.0004, 'grad_norm': 0.001610680017620325, 'learning_rate': 9.859632038395994e-06, 'epoch': 0.14}
{'loss': 0.0001, 'grad_norm': 0.001401634537614882, 'learning_rate': 9.859284248600147e-06, 'epoch': 0.14}
{'loss': 0.0002, 'grad_norm': 0.0012828249018639326, 'learning_rate': 9.8589364588043e-06, 'epoch': 0.14}
{'loss': 0.0001, 'grad_norm': 0.0008919385727494955, 'learning_rate': 9.858588669008453e-06, 'epoch': 0.14}
{'loss': 0.0641, 'grad_norm': 0.04706215113401413, 'learning_rate': 9.858240879212606e-06, 'epoch': 0.14}
{'loss': 0.0315, 'grad_norm': 0.01884719356894493, 'learning_rate': 9.857893089416757e-06, 'epoch': 0.14}
{'loss': 0.0258, 'grad_norm': 0.010941816493868828, 'learning_rate': 9.85754529962091e-06, 'epoch': 0.14}
{'loss': 0.0178, 'grad_norm': 0.004412817303091288, 'learning_rate': 9.857197509825063e-06, 'epoch': 0.14}
{'loss': 0.0026, 'grad_norm': 0.0051307063549757, 'learning_rate': 9.856849720029216e-06, 'epoch': 0.14}
{'loss': 0.0024, 'grad_norm': 0.20307978987693787, 'learning_rate': 9.856501930233367e-06, 'epoch': 0.14}
{'loss': 0.0006, 'grad_norm': 0.0069351475685834885, 'learning_rate': 9.85615414043752e-06, 'epoch': 0.14}
{'loss': 0.0005, 'grad_norm': 0.0018569700187072158, 'learning_rate': 9.855806350641673e-06, 'epoch': 0.14}
{'loss': 0.0013, 'grad_norm': 0.05086534842848778, 'learning_rate': 9.855458560845825e-06, 'epoch': 0.14}
{'loss': 0.0001, 'grad_norm': 0.0020639528520405293, 'learning_rate': 9.855110771049978e-06, 'epoch': 0.15}
{'loss': 0.0252, 'grad_norm': 0.0016506861429661512, 'learning_rate': 9.85476298125413e-06, 'epoch': 0.15}
{'loss': 0.0004, 'grad_norm': 0.0016144613036885858, 'learning_rate': 9.854415191458284e-06, 'epoch': 0.15}
{'loss': 0.0007, 'grad_norm': 0.055871300399303436, 'learning_rate': 9.854067401662437e-06, 'epoch': 0.15}
{'loss': 0.0009, 'grad_norm': 0.004182227421551943, 'learning_rate': 9.85371961186659e-06, 'epoch': 0.15}
{'loss': 0.0003, 'grad_norm': 0.0365886427462101, 'learning_rate': 9.85337182207074e-06, 'epoch': 0.15}
{'loss': 0.0005, 'grad_norm': 0.0822843685746193, 'learning_rate': 9.853024032274894e-06, 'epoch': 0.15}
